# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
49,2269.44,-16603.14910,-16601.68559,965.350,232.904
49,2269.44,-16603.14910,-16601.68559,965.350,232.904
50,2133.54,-16603.68102,-16601.66421,965.350,234.041
50,2133.54,-16603.68102,-16601.66421,965.350,234.041
51,1900.22,-16604.03179,-16601.64218,965.350,234.356
51,1900.22,-16604.03179,-16601.64218,965.350,234.356
52,1605.20,-16604.09106,-16601.60945,965.350,233.914
52,1605.20,-16604.09106,-16601.60945,965.350,233.914
53,1292.66,-16603.89055,-16601.57378,965.350,233.220
53,1292.66,-16603.89055,-16601.57378,965.350,233.220
54,1001.12,-16603.55139,-16601.54544,965.350,232.325
54,1001.12,-16603.55139,-16601.54544,965.350,232.325
55,754.04,-16603.19433,-16601.52322,965.350,231.711
55,754.04,-16603.19433,-16601.52322,965.350,231.711
56,559.43,-16602.90677,-16601.50508,965.350,231.210
56,559.43,-16602.90677,-16601.50508,965.350,231.210
57,414.03,-16602.72523,-16601.48993,965.350,230.882
57,414.03,-16602.72523,-16601.48993,965.350,230.882
58,308.35,-16602.63679,-16601.47738,965.350,230.787
58,308.35,-16602.63679,-16601.47738,965.350,230.787
59,231.31,-16602.59773,-16601.46727,965.350,230.861
59,231.31,-16602.59773,-16601.46727,965.350,230.861
60,173.17,-16602.55811,-16601.45964,965.350,231.221
60,173.17,-16602.55811,-16601.45964,965.350,231.221
61,127.07,-16602.48139,-16601.45410,965.350,231.665
61,127.07,-16602.48139,-16601.45410,965.350,231.665
62,89.32,-16602.35617,-16601.44979,965.350,232.204
62,89.32,-16602.35617,-16601.44979,965.350,232.204
63,58.64,-16602.19693,-16601.44605,965.350,232.787
63,58.64,-16602.19693,-16601.44605,965.350,232.787
64,35.11,-16602.03471,-16601.44305,965.350,233.279
64,35.11,-16602.03471,-16601.44305,965.350,233.279
65,18.93,-16601.90221,-16601.44112,965.350,233.674
65,18.93,-16601.90221,-16601.44112,965.350,233.674
66,9.65,-16601.82100,-16601.44041,965.350,233.920
66,9.65,-16601.82100,-16601.44041,965.350,233.920
67,5.96,-16601.79554,-16601.44072,965.350,234.005
67,5.96,-16601.79554,-16601.44072,965.350,234.005
68,5.94,-16601.81476,-16601.44174,965.350,234.016
68,5.94,-16601.81476,-16601.44174,965.350,234.016
69,7.58,-16601.85899,-16601.44312,965.350,233.957
69,7.58,-16601.85899,-16601.44312,965.350,233.957
70,9.29,-16601.90848,-16601.44454,965.350,233.776
70,9.29,-16601.90848,-16601.44454,965.350,233.776
71,10.26,-16601.95028,-16601.44582,965.350,233.567
71,10.26,-16601.95028,-16601.44582,965.350,233.567
72,10.41,-16601.98119,-16601.44698,965.350,233.333
72,10.41,-16601.98119,-16601.44698,965.350,233.333
73,10.25,-16602.00647,-16601.44801,965.350,232.992
73,10.25,-16602.00647,-16601.44801,965.350,232.992
74,10.46,-16602.03566,-16601.44886,965.350,232.649
74,10.46,-16602.03566,-16601.44886,965.350,232.649
75,11.60,-16602.07797,-16601.44955,965.350,232.178
75,11.60,-16602.07797,-16601.44955,965.350,232.178
76,13.90,-16602.13859,-16601.44994,965.350,231.675
76,13.90,-16602.13859,-16601.44994,965.350,231.675
77,17.19,-16602.21729,-16601.45001,965.350,231.094
77,17.19,-16602.21729,-16601.45001,965.350,231.094
78,21.05,-16602.30901,-16601.44980,965.350,230.414
78,21.05,-16602.30901,-16601.44980,965.350,230.414
79,24.91,-16602.40602,-16601.44939,965.350,229.762
79,24.91,-16602.40602,-16601.44939,965.350,229.762
80,28.32,-16602.50088,-16601.44885,965.350,229.008
80,28.32,-16602.50088,-16601.44885,965.350,229.008
81,31.04,-16602.58879,-16601.44826,965.350,228.310
81,31.04,-16602.58879,-16601.44826,965.350,228.310
82,33.14,-16602.66899,-16601.44768,965.350,227.627
82,33.14,-16602.66899,-16601.44768,965.350,227.627
83,34.90,-16602.74438,-16601.44718,965.350,226.887
83,34.90,-16602.74438,-16601.44718,965.350,226.887
84,36.72,-16602.81981,-16601.44690,965.350,226.084
84,36.72,-16602.81981,-16601.44690,965.350,226.084
85,38.91,-16602.89985,-16601.44686,965.350,225.286
85,38.91,-16602.89985,-16601.44686,965.350,225.286
86,41.64,-16602.98679,-16601.44702,965.350,224.432
86,41.64,-16602.98679,-16601.44702,965.350,224.432
87,44.84,-16603.07987,-16601.44737,965.350,223.560
87,44.84,-16603.07987,-16601.44737,965.350,223.560
88,48.28,-16603.17562,-16601.44786,965.350,222.712
88,48.28,-16603.17562,-16601.44786,965.350,222.712
89,51.65,-16603.26932,-16601.44847,965.350,221.844
89,51.65,-16603.26932,-16601.44847,965.350,221.844
90,54.71,-16603.35671,-16601.44911,965.350,221.024
90,54.71,-16603.35671,-16601.44911,965.350,221.024
91,57.34,-16603.43556,-16601.44976,965.350,220.197
91,57.34,-16603.43556,-16601.44976,965.350,220.197
92,59.63,-16603.50614,-16601.45036,965.350,219.354
92,59.63,-16603.50614,-16601.45036,965.350,219.354
93,61.80,-16603.57097,-16601.45095,965.350,218.488
93,61.80,-16603.57097,-16601.45095,965.350,218.488
94,64.11,-16603.63338,-16601.45148,965.350,217.602
94,64.11,-16603.63338,-16601.45148,965.350,217.602
95,66.78,-16603.69608,-16601.45187,965.350,216.737
95,66.78,-16603.69608,-16601.45187,965.350,216.737
96,69.92,-16603.76011,-16601.45202,965.350,215.869
96,69.92,-16603.76011,-16601.45202,965.350,215.869
97,73.47,-16603.82446,-16601.45198,965.350,214.932
97,73.47,-16603.82446,-16601.45198,965.350,214.932
98,77.25,-16603.88629,-16601.45180,965.350,214.046
98,77.25,-16603.88629,-16601.45180,965.350,214.046
99,81.05,-16603.94205,-16601.45147,965.350,213.103
99,81.05,-16603.94205,-16601.45147,965.350,213.103
100,84.69,-16603.98893,-16601.45112,965.350,212.302
100,84.69,-16603.98893,-16601.45112,965.350,212.302
101,88.11,-16604.02572,-16601.45084,965.350,211.451
101,88.11,-16604.02572,-16601.45084,965.350,211.451
102,91.40,-16604.05331,-16601.45067,965.350,210.620
102,91.40,-16604.05331,-16601.45067,965.350,210.620
103,94.78,-16604.07443,-16601.45063,965.350,209.802
103,94.78,-16604.07443,-16601.45063,965.350,209.802
104,98.54,-16604.09249,-16601.45074,965.350,208.936
104,98.54,-16604.09249,-16601.45074,965.350,208.936
105,102.92,-16604.11016,-16601.45099,965.350,208.162
105,102.92,-16604.11016,-16601.45099,965.350,208.162
106,108.03,-16604.12828,-16601.45130,965.350,207.345
106,108.03,-16604.12828,-16601.45130,965.350,207.345
107,113.85,-16604.14549,-16601.45165,965.350,206.537
107,113.85,-16604.14549,-16601.45165,965.350,206.537
108,120.23,-16604.15879,-16601.45216,965.350,205.721
108,120.23,-16604.15879,-16601.45216,965.350,205.721
109,126.95,-16604.16448,-16601.45280,965.350,204.937
109,126.95,-16604.16448,-16601.45280,965.350,204.937
110,133.86,-16604.15961,-16601.45354,965.350,204.113
110,133.86,-16604.15961,-16601.45354,965.350,204.113
111,140.93,-16604.14320,-16601.45437,965.350,203.429
111,140.93,-16604.14320,-16601.45437,965.350,203.429
